user_id,item_id,interaction
1184544560,twitter15_690252631822864384,1
1184544560,twitter15_693121477491757056,1
1184544560,twitter16_676367888543031296,1
1184544560,twitter16_647464349611589632,1
1184544560,twitter16_667487418388488192,1
1184544560,twitter15_663744139666804736,1
1184544560,twitter16_663744139666804736,1
118491454,twitter15_682629960826224646,1
118491454,twitter15_693622130735484929,1
118491454,twitter15_524976106861236226,1
118491454,twitter15_715255507506892800,1
118491454,twitter16_715255507506892800,1
118491454,twitter15_715253497462145024,1
118491454,twitter16_715253497462145024,1
118619214,twitter16_692803280238419971,1
118619214,twitter16_662381914842603520,1
118619214,twitter15_538847758032310272,1
118619214,twitter16_693466724822323200,1
118619214,twitter15_523566838958284801,1
118619214,twitter16_667073349974102017,1
118619214,twitter15_523555724807262208,1
118619214,twitter15_523535962962280448,1
118619214,twitter15_780882510645370880,1
118619214,twitter16_780882510645370880,1
1186457310,twitter15_764653644138450945,1
1186457310,twitter15_525116411887513602,1
1186457310,twitter15_697992796565741569,1
1186457310,twitter16_697992796565741569,1
1186457310,twitter15_500298752469770240,1
1186457310,twitter16_632377165477191680,1
1186457310,twitter16_661120256732041216,1
118680476,twitter16_525056576038518785,1
118680476,twitter16_552806757672964097,1
118680476,twitter15_552821069036670976,1
118680476,twitter16_552783667052167168,1
118680476,twitter16_672169954016403456,1
118680476,twitter16_544289409294553088,1
118680476,twitter15_544287209730236416,1
118680476,twitter16_544269749405097984,1
118680476,twitter15_689208632148365314,1
118680476,twitter16_626739062792032256,1
118680476,twitter16_524922729485848576,1
118680476,twitter16_666335363099660288,1
118680476,twitter16_716451800581279744,1
118794845,twitter16_552811386259386370,1
118794845,twitter15_491591245152935936,1
118794845,twitter15_682629960826224646,1
118794845,twitter16_766752508312166402,1
118794845,twitter16_544290258951892992,1
118794845,twitter16_688366079396163584,1
118794845,twitter15_689208632148365314,1
118794845,twitter16_692106491365605376,1
118794845,twitter16_693555965019492352,1
118794845,twitter15_692440373449396224,1
1191350952,twitter15_766299560415223808,1
1191350952,twitter15_518866406512025602,1
1191350952,twitter15_687945926774800385,1
1191350952,twitter15_692105324111761408,1
1191350952,twitter15_692692529779707904,1
1191350952,twitter15_692287441168900097,1
1191350952,twitter15_692537942439501824,1
119436853,twitter16_690106189951139840,1
119436853,twitter15_767300637012951040,1
119436853,twitter16_767754921403899906,1
119436853,twitter15_688147918113538049,1
119436853,twitter15_689694470779097088,1
119436853,twitter16_765859710503378944,1
119436853,twitter15_687945926774800385,1
119436853,twitter15_688281442162352128,1
119436853,twitter15_690431187916099584,1
119436853,twitter15_692692529779707904,1
119436853,twitter15_689798164287741953,1
119436853,twitter16_764497123530375169,1
119436853,twitter16_693761289601060864,1
119436853,twitter15_764753085675761664,1
119436853,twitter15_692497796956561408,1
119436853,twitter15_689555819059351552,1
119436853,twitter16_693087220459270144,1
119436853,twitter16_688819658057740290,1
119436853,twitter15_690680310061756416,1
119534385,twitter15_707305999971921920,1
119534385,twitter16_707305999971921920,1
119534385,twitter16_672539897899577344,1
119534385,twitter16_667465205258051584,1
119534385,twitter15_692440373449396224,1
119534385,twitter15_692405195796529152,1
119534385,twitter15_724320681517670400,1
119534385,twitter16_724320681517670400,1
119534385,twitter15_727623131494387714,1
119534385,twitter16_727623131494387714,1
119534385,twitter16_692368829368918017,1
119534385,twitter15_688027085730897921,1
119534385,twitter16_688021039322894336,1
119534385,twitter16_688366079396163584,1
119534385,twitter15_692332739824095234,1
119534385,twitter15_690522824797196288,1
119534385,twitter16_743764020679741440,1
119534385,twitter15_689798164287741953,1
119534385,twitter15_692287441168900097,1
119534385,twitter15_692267960686284800,1
119534385,twitter15_690431187916099584,1
119534385,twitter16_727854332188577792,1
1196838541,twitter15_534337548680978432,1
1196838541,twitter15_518870005677826050,1
1196838541,twitter16_553506608203169792,1
1196838541,twitter15_553470492565602305,1
1196838541,twitter15_525305690257379328,1
1196838541,twitter15_693344498953383936,1
1196838541,twitter15_523123779124600833,1
1196838541,twitter15_693729678306189313,1
119696912,twitter16_692691444046372865,1
119696912,twitter15_767355933919997952,1
119696912,twitter15_692105324111761408,1
119696912,twitter15_692099058811453440,1
119696912,twitter15_689208632148365314,1
119696912,twitter15_693355140284334081,1
119696912,twitter15_765934198297362432,1
119696912,twitter16_766323684076322816,1
1198252074,twitter15_690137637810761728,1
1198252074,twitter15_692287441168900097,1
1198252074,twitter15_689100941119848449,1
1198252074,twitter16_692368829368918017,1
1198252074,twitter15_692332739824095234,1
1198252074,twitter15_689798164287741953,1
1198252074,twitter15_692267960686284800,1
1198252074,twitter16_688366079396163584,1
1198252074,twitter15_693465666259656705,1
1198252074,twitter15_692031514943582208,1
1198252074,twitter15_688281442162352128,1
1198252074,twitter15_689722724470620161,1
1198252074,twitter15_689719109785907200,1
1198252074,twitter15_693102023764492288,1
1198252074,twitter15_690431187916099584,1
1198252074,twitter15_689694470779097088,1
1199547158,twitter15_689694470779097088,1
1199547158,twitter15_767710245779103744,1
1199547158,twitter15_692537942439501824,1
1199547158,twitter16_604642913188872192,1
1199547158,twitter15_528357165677817856,1
1199547158,twitter15_693355140284334081,1
1199547158,twitter15_523123779124600833,1
119972954,twitter15_498280126254428160,1
119972954,twitter15_691299810553384960,1
119972954,twitter15_527286846347567104,1
119972954,twitter15_723511860516016128,1
119972954,twitter16_723511860516016128,1
119972954,twitter15_766316494695305218,1
119972954,twitter15_707321278135463936,1
119972954,twitter16_707321278135463936,1
119972954,twitter15_552568163431247873,1
120025039,twitter16_642465192408940544,1
120025039,twitter15_554886875303780352,1
120025039,twitter15_742055437932040193,1
120025039,twitter16_742055437932040193,1
120025039,twitter15_767823175480647681,1
120025039,twitter16_641972184412327937,1
120025039,twitter16_672433211604013057,1
12004852,twitter16_661229627734667264,1
12004852,twitter15_499683602452717569,1
12004852,twitter15_500381163866062848,1
12004852,twitter15_501768276523761666,1
12004852,twitter15_499368931367608320,1
12004852,twitter15_500319675797209088,1
12004852,twitter15_500319801344929795,1
12004852,twitter15_692382471061663744,1
12004852,twitter15_764620072228970496,1
12004852,twitter15_691351064868732928,1
12004852,twitter15_538346377794031618,1
1201301876,twitter15_692764799315398656,1
1201301876,twitter16_692758581494599681,1
1201301876,twitter16_692752491482615808,1
1201301876,twitter16_692691444046372865,1
1201301876,twitter16_692623941131722752,1
1201301876,twitter16_692540218310803456,1
1201301876,twitter15_692537942439501824,1
1201301876,twitter15_692528931459694592,1
1201301876,twitter15_692472216135569409,1
1201301876,twitter15_692440373449396224,1
1201301876,twitter15_692336523090509824,1
120170244,twitter15_693899062098137088,1
120170244,twitter15_715255507506892800,1
120170244,twitter16_715255507506892800,1
120170244,twitter15_693795905049329664,1
120170244,twitter15_714998347111669760,1
120170244,twitter16_714998347111669760,1
120170244,twitter15_693866093123915776,1
120375508,twitter16_553587303172833280,1
120375508,twitter15_712223438698627073,1
120375508,twitter16_712223438698627073,1
120375508,twitter15_532284428542681088,1
120375508,twitter15_489800427152879616,1
120375508,twitter15_524925600318754816,1
120375508,twitter16_692691444046372865,1
120375508,twitter15_553575232867672064,1
120375508,twitter15_690680310061756416,1
120375508,twitter15_552810448324943872,1
120375508,twitter15_689208632148365314,1
120375508,twitter15_690676539323740161,1
120375508,twitter16_692925396292091905,1
120375508,twitter15_689798164287741953,1
120375508,twitter15_711994705333112832,1
120375508,twitter16_711994705333112832,1
120375508,twitter16_692630756548591616,1
120375508,twitter15_692031224227958789,1
120375508,twitter15_554958414905094144,1
1206091106,twitter15_427689948398231552,1
1206091106,twitter16_692911086920667136,1
1206091106,twitter15_767444114229059584,1
1206091106,twitter16_767459987476054016,1
1206091106,twitter15_690567125128351744,1
1206091106,twitter16_626739062792032256,1
1206091106,twitter16_693171092555431936,1
1206091106,twitter15_427762638274437120,1
1206091106,twitter16_692925396292091905,1
1206091106,twitter15_767170849472405508,1
1206091106,twitter15_767355611277168642,1
1206091106,twitter15_767462297270968321,1
1206091106,twitter16_767709416879644672,1
1206091106,twitter16_693939356390653952,1
1206091106,twitter15_693925198630821889,1
1206091106,twitter16_692735698349199360,1
1206885618,twitter16_614595106906226688,1
1206885618,twitter15_727854332188577792,1
1206885618,twitter16_727854332188577792,1
1206885618,twitter15_727834854931435522,1
1206885618,twitter16_727834854931435522,1
1206885618,twitter16_615840865815298048,1
1206885618,twitter16_623533663947517952,1
1206885618,twitter15_763738618573623297,1
1206885618,twitter16_763738618573623297,1
1206885618,twitter15_742055437932040193,1
1206885618,twitter16_742055437932040193,1
1206885618,twitter15_726086935903494144,1
1206885618,twitter16_726086935903494144,1
1206885618,twitter15_707405809181917184,1
1206885618,twitter16_707405809181917184,1
1206885618,twitter16_725070832494624769,1
1206885618,twitter16_643103859729166337,1
1206885618,twitter15_387236601450864641,1
1206885618,twitter15_517051126466625536,1
120818659,twitter16_647169573599449088,1
120818659,twitter15_489833932813516800,1
120818659,twitter15_489902412900343809,1
120818659,twitter15_726086935903494144,1
120818659,twitter16_726086935903494144,1
120818659,twitter16_673686233936072704,1
120818659,twitter15_503610065769598976,1
120818659,twitter16_672433211604013057,1
120818659,twitter15_509084603617792001,1
120818659,twitter15_499612545909415938,1
120818659,twitter16_673615400655970304,1
120818659,twitter15_744390771869102080,1
120818659,twitter16_744390771869102080,1
120818659,twitter15_543436472842334209,1
120818659,twitter15_510507736287961088,1
120818659,twitter15_515519742355185664,1
120818659,twitter16_743764020679741440,1
120818659,twitter15_482880640560271361,1
120818659,twitter15_560442390805090307,1
120818659,twitter16_672632899921833984,1
120862070,twitter15_524317344730869760,1
120862070,twitter15_514546272972574721,1
120862070,twitter16_693185853867294721,1
120862070,twitter16_693135382309896192,1
120862070,twitter16_693203974388895744,1
120862070,twitter16_692023855926374400,1
120862070,twitter15_693236688538243074,1
1208683914,twitter15_544512910538838016,1
1208683914,twitter15_692382471061663744,1
1208683914,twitter16_688366079396163584,1
1208683914,twitter15_500286058664579072,1
1208683914,twitter15_517416417164263424,1
1208683914,twitter15_551575491430211584,1
1208683914,twitter15_386998038004113409,1
1208683914,twitter16_692803280238419971,1
1208683914,twitter15_516321020815228929,1
120959129,twitter16_687643002240679936,1
120959129,twitter15_692105324111761408,1
120959129,twitter15_687631811560763392,1
120959129,twitter15_689529955294777344,1
120959129,twitter15_693618217667928068,1
120959129,twitter15_693087256727388161,1
120959129,twitter16_693651239486263296,1
120996085,twitter15_692922211338981377,1
120996085,twitter15_689798164287741953,1
120996085,twitter16_692925396292091905,1
120996085,twitter16_692630756548591616,1
120996085,twitter15_765141361033109504,1
120996085,twitter16_674358835675549696,1
120996085,twitter16_692820029159653377,1
120996085,twitter16_692758050378256388,1
121158213,twitter15_524930365400821761,1
121158213,twitter16_656047932093763584,1
121158213,twitter16_525060425184858112,1
121158213,twitter15_509464271118688257,1
121158213,twitter16_552805488631758849,1
121158213,twitter16_524959809402331137,1
121158213,twitter15_524976526891417600,1
121158213,twitter15_527286846347567104,1
121158213,twitter15_514201362729828352,1
121158213,twitter15_518866406512025602,1
121158213,twitter15_504131654810877952,1
121158213,twitter16_613023744454475776,1
121158213,twitter15_507918114567499776,1
121158213,twitter16_553587303172833280,1
121158213,twitter16_633961125126668288,1
121158213,twitter16_647169726158925824,1
1212020275,twitter16_767710042816602112,1
1212020275,twitter16_767861179951648768,1
1212020275,twitter15_767737100347191297,1
1212020275,twitter16_767698691205410816,1
1212020275,twitter16_767855091109863424,1
1212020275,twitter16_715256242990505984,1
1212020275,twitter16_767814876433571840,1
1212020275,twitter15_767823175480647681,1
1212020275,twitter16_692758050378256388,1
1212210354,twitter15_766358933296517121,1
1212210354,twitter15_407236151167025152,1
1212210354,twitter15_504267796424163328,1
1212210354,twitter16_647169573599449088,1
1212210354,twitter16_693935557009801218,1
1212210354,twitter15_693807822971236353,1
1212210354,twitter15_514395350615203841,1
1212210354,twitter15_531085761521528834,1
1213237104,twitter16_553107921081749504,1
1213237104,twitter15_767580827513397252,1
1213237104,twitter16_658462819667615744,1
1213237104,twitter16_614594259900080128,1
1213237104,twitter16_614610920782888960,1
1213237104,twitter16_544282005941530624,1
1213237104,twitter15_500347114975944705,1
1213293126,twitter16_767855091109863424,1
1213293126,twitter16_553544694765215745,1
1213293126,twitter15_571052823665704960,1
1213293126,twitter15_560187970389819392,1
1213293126,twitter15_542320823915536384,1
1213293126,twitter15_765887221736046592,1
1213293126,twitter16_765887221736046592,1
1213293126,twitter15_552568163431247873,1
1213293126,twitter15_514106939173634048,1
1213293126,twitter15_511330322831507456,1
1213293126,twitter16_748543642323783681,1
121575701,twitter15_524950264303075328,1
121575701,twitter15_524948703850029056,1
121575701,twitter16_544301453717041152,1
121575701,twitter15_524976980799000578,1
121575701,twitter15_387030572779847680,1
121575701,twitter15_514540926640087040,1
121575701,twitter16_544491151118860289,1
121575701,twitter16_780882510645370880,1
121639325,twitter16_525056576038518785,1
121639325,twitter15_524227209976745984,1
121639325,twitter15_524929497205055488,1
121639325,twitter15_524962676665888769,1
121639325,twitter16_524936872666353664,1
121639325,twitter16_524925050739490816,1
121639325,twitter15_524185876931162112,1
121639325,twitter16_525019752507658240,1
121639325,twitter15_524961908903149568,1
1216672014,twitter16_765859710503378944,1
1216672014,twitter15_765863022506151937,1
1216672014,twitter15_764753085675761664,1
1216672014,twitter16_766541461189832704,1
1216672014,twitter15_765141361033109504,1
1216672014,twitter15_766638613320859648,1
1216672014,twitter15_767300637012951040,1
1216672014,twitter15_766299560415223808,1
1216672014,twitter16_766568413418356736,1
1216672014,twitter16_764497123530375169,1
1216672014,twitter16_765779159176077312,1
1216957579,twitter15_726190016435728385,1
1216957579,twitter16_726190016435728385,1
1216957579,twitter15_693456340790804480,1
1216957579,twitter15_727187859367546880,1
1216957579,twitter16_727187859367546880,1
1216957579,twitter15_732971411157880832,1
1216957579,twitter16_732971411157880832,1
1216957579,twitter15_727172374999666688,1
1216957579,twitter16_727172374999666688,1
1216957579,twitter15_727834854931435522,1
1216957579,twitter16_727834854931435522,1
1216957579,twitter15_767823175480647681,1
1217144322,twitter15_538412662858588160,1
1217144322,twitter15_757367391202471937,1
1217144322,twitter16_757367391202471937,1
1217144322,twitter15_516377014790782977,1
1217144322,twitter15_764753085675761664,1
1217144322,twitter15_767520433247809536,1
1217144322,twitter16_632377165477191680,1
1217144322,twitter15_538129041539092480,1
121812371,twitter15_523943647449198592,1
121812371,twitter15_687632433483759616,1
121812371,twitter15_693465666259656705,1
121812371,twitter15_687945926774800385,1
121812371,twitter15_531525016794697729,1
121812371,twitter15_524294016435634178,1
121812371,twitter15_519447199164665856,1
121812371,twitter15_693122199536934912,1
121812371,twitter15_525040767317082113,1
121812371,twitter15_723477822950395904,1
121812371,twitter16_723477822950395904,1
121812371,twitter15_525408908484280321,1
121812371,twitter16_688366079396163584,1
121812371,twitter15_528237933661544448,1
121812371,twitter15_778572032531427332,1
121812371,twitter16_778572032531427332,1
121812371,twitter15_690676539323740161,1
121892909,twitter15_690926324903317504,1
121892909,twitter15_690954487322796032,1
121892909,twitter15_692451275930234880,1
121892909,twitter15_693107789007339521,1
121892909,twitter15_692004901455556608,1
121892909,twitter16_689860942671130624,1
121892909,twitter15_691299810553384960,1
121892909,twitter16_692498490249891842,1
121892909,twitter16_690376107825192960,1
121892909,twitter16_689641419825242112,1
121892909,twitter15_690567125128351744,1
121892909,twitter15_692780496590254081,1
121892909,twitter15_690296550803636224,1
1219359792,twitter15_688763993633107968,1
1219359792,twitter16_649974380416618496,1
1219359792,twitter16_693167683701968896,1
1219359792,twitter15_687911282922631168,1
1219359792,twitter15_688757736310484994,1
1219359792,twitter16_688755462783782912,1
1219359792,twitter15_693344498953383936,1
1219359792,twitter15_500394061887709184,1
121969438,twitter15_516358319317852160,1
121969438,twitter15_516420964834611201,1
121969438,twitter15_691299810553384960,1
121969438,twitter16_723025600810766336,1
121969438,twitter15_527272948680622080,1
121969438,twitter15_499679379820412928,1
121969438,twitter15_500391222075076610,1
1219715503,twitter15_688147918113538049,1
1219715503,twitter16_692702295281262593,1
1219715503,twitter15_507257950868885504,1
1219715503,twitter16_693555965019492352,1
1219715503,twitter15_692497796956561408,1
1219715503,twitter16_692753210692476928,1
1219715503,twitter16_692735698349199360,1
1219715503,twitter15_693465666259656705,1
1219715503,twitter16_688366079396163584,1
1219715503,twitter15_687945926774800385,1
1219715503,twitter15_692099058811453440,1
1219715503,twitter15_766299560415223808,1
1219715503,twitter16_692748411481780224,1
1219715503,twitter15_692742353736568833,1
12203692,twitter15_716439952922312704,1
12203692,twitter16_716439952922312704,1
12203692,twitter15_716424773216022530,1
12203692,twitter16_716424773216022530,1
12203692,twitter15_697992796565741569,1
12203692,twitter16_697992796565741569,1
12203692,twitter16_701872343736520704,1
12203692,twitter16_780882510645370880,1
1220386050,twitter15_519962130859429888,1
1220386050,twitter15_528976109518721024,1
1220386050,twitter15_533811170889568256,1
1220386050,twitter16_553587672137334785,1
1220386050,twitter15_500378522788315137,1
1220386050,twitter15_501774615837163521,1
1220386050,twitter16_544289311504355328,1
1220386050,twitter15_560187970389819392,1
1220386050,twitter15_714503380476026880,1
1220386050,twitter16_714503380476026880,1
1220386050,twitter15_513922322915282945,1
1220386050,twitter16_553558982476828674,1
122061226,twitter16_765859710503378944,1
122061226,twitter16_690106189951139840,1
122061226,twitter15_767300637012951040,1
122061226,twitter15_688281442162352128,1
122061226,twitter15_689694470779097088,1
122061226,twitter16_767754921403899906,1
122061226,twitter15_687945926774800385,1
122061226,twitter15_689798164287741953,1
122061226,twitter15_692692529779707904,1
122061226,twitter15_690431187916099584,1
122061226,twitter16_693761289601060864,1
122061226,twitter15_688147918113538049,1
122061226,twitter15_692497796956561408,1
122061226,twitter15_689555819059351552,1
122061226,twitter16_688819658057740290,1
122061226,twitter15_690680310061756416,1
122061226,twitter16_693087220459270144,1
122061226,twitter15_689208632148365314,1
122061226,twitter16_764497123530375169,1
1222028304,twitter15_727172374999666688,1
1222028304,twitter16_727172374999666688,1
1222028304,twitter15_767823175480647681,1
1222028304,twitter15_767482587879051265,1
1222028304,twitter15_742055437932040193,1
1222028304,twitter16_742055437932040193,1
1222028304,twitter15_741995157969592321,1
1222028304,twitter16_741995157969592321,1
1222028304,twitter16_767541796410839040,1
122250254,twitter15_692510002586714113,1
122250254,twitter15_693873151659249669,1
122250254,twitter15_691380348379201536,1
122250254,twitter15_692004901455556608,1
122250254,twitter15_688520025754304512,1
122250254,twitter16_692498490249891842,1
122250254,twitter16_693827886021767169,1
1223608789,twitter16_616481759329427456,1
1223608789,twitter15_553461741917863936,1
1223608789,twitter15_551123464640536576,1
1223608789,twitter15_544698560655400961,1
1223608789,twitter16_544374511194632192,1
1223608789,twitter16_692735698349199360,1
1223608789,twitter16_693840291992838147,1
1223608789,twitter16_693128224960856064,1
1223608789,twitter15_693573042111270912,1
122389904,twitter15_489800427152879616,1
122389904,twitter15_489833932813516800,1
122389904,twitter15_501768276523761666,1
122389904,twitter15_553501357156876290,1
122389904,twitter15_692707593991643136,1
122389904,twitter15_714998347111669760,1
122389904,twitter16_714998347111669760,1
122397629,twitter15_744390771869102080,1
122397629,twitter16_744390771869102080,1
122397629,twitter15_693643778033344512,1
122397629,twitter16_672488384695279616,1
122397629,twitter16_643225207705075716,1
122397629,twitter16_674014933235859456,1
122397629,twitter16_675043569367982081,1
122397629,twitter16_714998347111669760,1
122454578,twitter15_524976526891417600,1
122454578,twitter15_691889802724118532,1
122454578,twitter15_692056985513123840,1
122454578,twitter16_692753210692476928,1
122454578,twitter16_693555965019492352,1
122454578,twitter15_692528931459694592,1
122454578,twitter16_693840291992838147,1
122454578,twitter15_693554007785234432,1
122454578,twitter16_693651239486263296,1
122454578,twitter15_500347114975944705,1
122454578,twitter16_675005503160901632,1
1225729946,twitter15_742055437932040193,1
1225729946,twitter16_742055437932040193,1
1225729946,twitter15_716092408920936448,1
1225729946,twitter16_716092408920936448,1
1225729946,twitter15_747443219487678464,1
1225729946,twitter16_747443219487678464,1
1225729946,twitter16_763524712853102596,1
1225907048,twitter16_693315824132685824,1
1225907048,twitter15_507263441359613953,1
1225907048,twitter15_692267960686284800,1
1225907048,twitter15_682629960826224646,1
1225907048,twitter15_690431187916099584,1
1225907048,twitter15_524930365400821761,1
1225907048,twitter15_524976963862429697,1
1225907048,twitter15_524970851675176960,1
1225907048,twitter15_690676539323740161,1
1225907048,twitter15_693408117225299968,1
1225907048,twitter15_532928419051622400,1
1225907048,twitter15_693573042111270912,1
1225907048,twitter15_765631087867367426,1
1225907048,twitter16_693119705469587456,1
1225907048,twitter15_693673606279229440,1
1225907048,twitter15_526459255147491328,1
1225907048,twitter15_510918747188514816,1
1225907048,twitter15_524185876931162112,1
1225907048,twitter15_523863683928457216,1
1225907048,twitter15_527286846347567104,1
1226140092,twitter15_518866406512025602,1
1226140092,twitter15_524930365400821761,1
1226140092,twitter15_489812926828924928,1
1226140092,twitter16_552984502063337472,1
1226140092,twitter15_544287209730236416,1
1226140092,twitter16_544283772569788416,1
1226140092,twitter16_544278335455776769,1
1226140092,twitter15_489902412900343809,1
1226512668,twitter15_521772674155286528,1
1226512668,twitter16_666070802924617728,1
1226512668,twitter15_521788572933062657,1
1226512668,twitter15_501827465032237056,1
1226512668,twitter15_529747368087126019,1
1226512668,twitter15_755548076438196225,1
1226512668,twitter16_755548076438196225,1
1226512668,twitter15_727172374999666688,1
1226512668,twitter16_727172374999666688,1
1226512668,twitter15_727854332188577792,1
1226512668,twitter16_727854332188577792,1
1226512668,twitter15_528976109518721024,1
1227265260,twitter15_693549273468764160,1
1227265260,twitter15_692098463262216192,1
1227265260,twitter15_518665533089406976,1
1227265260,twitter15_693125234317086720,1
1227265260,twitter15_547803254516490240,1
1227265260,twitter15_689100941119848449,1
1227265260,twitter15_693537938425171968,1
1227265260,twitter15_693523133920342016,1
1227265260,twitter15_549975297160802304,1
1227265260,twitter16_693281966846808064,1
1227265260,twitter15_535148463609356288,1
1227265260,twitter16_692106491365605376,1
1227265260,twitter16_690680149164085248,1
122733486,twitter16_690650123358093312,1
122733486,twitter15_693729678306189313,1
122733486,twitter15_693492349142433792,1
122733486,twitter15_693485676881403905,1
122733486,twitter15_693481256735150082,1
122733486,twitter15_693476901772513280,1
122733486,twitter16_693476774462820352,1
122733486,twitter16_693466451081060353,1
122819549,twitter16_693059995013742592,1
122819549,twitter15_522782267215982592,1
122819549,twitter15_727172374999666688,1
122819549,twitter16_727172374999666688,1
122819549,twitter15_725983128444129280,1
122819549,twitter16_725983128444129280,1
122819549,twitter15_336873759271157760,1
1228576046,twitter16_553506608203169792,1
1228576046,twitter16_525056576038518785,1
1228576046,twitter16_553587013409325058,1
1228576046,twitter15_518830518792892416,1
1228576046,twitter15_682548344690970624,1
1228576046,twitter15_576513463738109954,1
1228576046,twitter15_692287441168900097,1
1228576046,twitter15_693284114724700160,1
1228576046,twitter15_523123779124600833,1
1228576046,twitter15_689100941119848449,1
1228576046,twitter16_690680149164085248,1
1228576046,twitter15_693344498953383936,1
123004883,twitter15_764753085675761664,1
123004883,twitter15_690296550803636224,1
123004883,twitter16_693906624776245249,1
123004883,twitter15_691006265137299456,1
123004883,twitter15_690926324903317504,1
123004883,twitter16_689641419825242112,1
123004883,twitter15_761381302260031489,1
123004883,twitter15_690670464440504320,1
1231055906,twitter15_693121477491757056,1
1231055906,twitter16_692516224245235712,1
1231055906,twitter16_689938201193115648,1
1231055906,twitter15_691410231549530112,1
1231055906,twitter16_693843042546106369,1
1231055906,twitter16_693141729529184256,1
1231055906,twitter16_693555965019492352,1
1231055906,twitter15_688520025754304512,1
1231055906,twitter15_692472216135569409,1
1231055906,twitter15_690926324903317504,1
1231055906,twitter15_688110059553861634,1
1231055906,twitter16_731166399389962242,1
123497720,twitter15_510931521306243072,1
123497720,twitter15_510921017972514817,1
123497720,twitter15_714555825122107392,1
123497720,twitter16_714555825122107392,1
123497720,twitter15_767715524222578688,1
123497720,twitter15_767520433247809536,1
123497720,twitter15_273278761909239808,1
123497720,twitter16_692150118921957376,1
123497720,twitter15_566999951449001984,1
123497720,twitter15_507557659206516736,1
123497720,twitter15_767515401831997440,1
123497720,twitter16_693546915892428800,1
1235373914,twitter15_693071700200722433,1
1235373914,twitter16_692014905239666688,1
1235373914,twitter15_755475529294352385,1
1235373914,twitter16_755475529294352385,1
1235373914,twitter15_691380138710306816,1
1235373914,twitter15_532239131540467712,1
1235373914,twitter15_727834854931435522,1
1235373914,twitter16_727834854931435522,1
1235373914,twitter15_774833492865593344,1
1235373914,twitter16_774833492865593344,1
123628682,twitter15_527286846347567104,1
123628682,twitter16_692023855926374400,1
123628682,twitter15_500332933098385408,1
123628682,twitter16_692540218310803456,1
123628682,twitter15_500298752469770240,1
123628682,twitter16_687409983139495939,1
123628682,twitter15_692440373449396224,1
123628682,twitter15_538851683141304320,1
123628682,twitter15_516345893139001346,1
1236903174,twitter15_524930365400821761,1
1236903174,twitter15_527286846347567104,1
1236903174,twitter16_552805488631758849,1
1236903174,twitter15_524962676665888769,1
1236903174,twitter15_510918747188514816,1
1236903174,twitter15_510931521306243072,1
1236903174,twitter15_524593547807178753,1
1236903174,twitter15_519112613800972288,1
1236903174,twitter15_524959836778536961,1
1236903174,twitter16_524959809402331137,1
1236903174,twitter15_523123779124600833,1
1236903174,twitter15_517487705978966016,1
123939287,twitter16_767203096472719364,1
123939287,twitter15_693501482721681408,1
123939287,twitter16_767561970182598657,1
123939287,twitter15_766299795833102336,1
123939287,twitter15_519348106836860929,1
123939287,twitter15_693490132440129536,1
123939287,twitter15_693487871806689280,1
1242171468,twitter16_544399927045283840,1
1242171468,twitter15_518665533089406976,1
1242171468,twitter15_553461741917863936,1
1242171468,twitter15_521098692326350848,1
1242171468,twitter15_518866406512025602,1
1242171468,twitter15_519375764165509121,1
1242171468,twitter15_707412869860696064,1
1242171468,twitter16_707412869860696064,1
1242171468,twitter15_518830518792892416,1
1242171468,twitter15_528389559441444864,1
1242171468,twitter15_531287426858487808,1
1242171468,twitter15_757748522481491968,1
1242171468,twitter16_757748522481491968,1
1242171468,twitter15_510906049549705216,1
1242171468,twitter16_663515735231062016,1
1242171468,twitter16_553476490315431937,1
1242171468,twitter15_509077805296914432,1
1242171468,twitter15_501760566160289794,1
1242171468,twitter15_521444489697583104,1
1242171468,twitter15_560873850846846978,1
1242171468,twitter15_504131654810877952,1
1242171468,twitter15_509084603617792001,1
1242171468,twitter15_521788572933062657,1
1242171468,twitter16_673615400655970304,1
1242171468,twitter15_521769631519092736,1
1242171468,twitter15_521496155310796800,1
1242171468,twitter15_528312406498635777,1
1242171468,twitter16_672433211604013057,1
1242171468,twitter15_519962130859429888,1
1242171468,twitter15_551106923601219585,1
1242171468,twitter15_524227209976745984,1
1242171468,twitter15_516636338679197697,1
1242171468,twitter16_748543642323783681,1
1246900826,twitter15_566999951449001984,1
1246900826,twitter15_693102420688121856,1
1246900826,twitter15_688096910217879554,1
1246900826,twitter15_504243239084236800,1
1246900826,twitter15_692082337333534720,1
1246900826,twitter15_690670464440504320,1
1246900826,twitter15_688110059553861634,1
1248097969,twitter15_524961908903149568,1
1248097969,twitter16_613023744454475776,1
1248097969,twitter16_611039775856812032,1
1248097969,twitter15_665498651742085124,1
1248097969,twitter16_640107106943766528,1
1248097969,twitter15_740748123581087745,1
1248097969,twitter16_740748123581087745,1
124896632,twitter15_693676692309700609,1
124896632,twitter15_501760566160289794,1
124896632,twitter16_667073349974102017,1
124896632,twitter16_647169726158925824,1
124896632,twitter16_656047932093763584,1
124896632,twitter15_523555724807262208,1
124896632,twitter15_730939370765754368,1
124896632,twitter16_730939370765754368,1
124898913,twitter15_501768276523761666,1
124898913,twitter15_716451800581279744,1
124898913,twitter16_716451800581279744,1
124898913,twitter15_691809004356501505,1
124898913,twitter15_499679379820412928,1
